age,job,marital,education,balance,housing,loan,default,campaign,pdays,previous,poutcome,conversion
40,blue-collar,married,secondary,217,1,0,0,1,999,0,unknown,0
55,admin.,married,secondary,131,1,0,0,1,999,0,unknown,0
42,management,married,tertiary,1680,1,0,0,1,999,0,unknown,0
39,blue-collar,married,secondary,0,1,0,0,1,999,0,unknown,0
40,blue-collar,married,primary,46,1,0,0,1,999,0,unknown,0
32,blue-collar,married,secondary,320,1,0,0,2,999,0,unknown,0
55,admin.,married,secondary,183,1,0,0,1,999,0,unknown,0
45,blue-collar,married,secondary,39,0,0,0,1,999,0,unknown,0
35,management,single,tertiary,560,1,0,0,1,999,0,unknown,0
58,technician,divorced,secondary,469,0,0,0,1,999,0,unknown,0
35,admin.,married,secondary,530,1,0,0,1,999,0,unknown,0
49,services,married,primary,61,1,0,0,1,999,0,unknown,0
34,technician,single,tertiary,242,1,0,0,1,999,0,unknown,0
36,blue-collar,married,secondary,139,1,0,0,2,999,0,unknown,0
24,self-employed,single,secondary,0,1,0,0,1,999,0,unknown,0
34,technician,married,secondary,367,1,0,0,1,999,0,unknown,0
51,admin.,divorced,secondary,228,1,0,0,1,999,0,unknown,0
39,technician,single,unknown,45248,1,0,0,1,999,0,unknown,1
50,self-employed,married,unknown,-84,1,0,0,1,999,0,unknown,0
32,services,single,secondary,310,1,0,0,1,999,0,unknown,0
42,blue-collar,married,unknown,132,1,0,0,1,999,0,unknown,0
50,technician,married,secondary,797,1,0,0,1,999,0,unknown,0
40,services,married,secondary,71,0,0,0,1,999,0,unknown,0
46,management,divorced,unknown,2,1,0,0,1,999,0,unknown,0
37,management,married,tertiary,231,1,1,0,2,999,0,unknown,0
34,blue-collar,married,secondary,270,1,1,0,1,999,0,unknown,0
44,blue-collar,married,secondary,274,1,1,0,1,999,0,unknown,0
40,admin.,single,secondary,-109,1,1,0,1,999,0,unknown,0
37,technician,married,secondary,1,1,0,0,1,999,0,unknown,1
33,blue-collar,single,secondary,-60,0,0,1,1,999,0,unknown,0
35,blue-collar,married,secondary,89,1,0,0,2,999,0,unknown,0
58,blue-collar,divorced,secondary,-11,0,0,0,1,999,0,unknown,0
39,blue-collar,married,primary,0,1,0,0,2,999,0,unknown,0
43,blue-collar,married,secondary,-509,1,0,0,1,999,0,unknown,0
39,unemployed,married,primary,408,1,0,0,1,999,0,unknown,0
36,services,single,primary,58,1,0,0,1,999,0,unknown,0
57,retired,single,secondary,1640,0,1,0,4,999,0,unknown,0
36,admin.,single,secondary,20,1,0,0,1,999,0,unknown,0
50,blue-collar,married,primary,71,1,0,0,1,999,0,unknown,0
55,blue-collar,married,secondary,52,1,0,0,1,999,0,unknown,0
44,self-employed,married,tertiary,292,1,0,0,1,999,0,unknown,0
44,services,divorced,secondary,424,1,0,0,1,999,0,unknown,0
39,housemaid,single,primary,109,1,0,0,3,999,0,unknown,0
46,blue-collar,married,unknown,1044,1,0,0,1,999,0,unknown,0
39,blue-collar,married,secondary,983,1,0,0,1,999,0,unknown,0
34,admin.,married,secondary,869,0,0,0,1,999,0,unknown,1
40,blue-collar,married,primary,668,1,0,0,2,999,0,unknown,0
50,management,married,tertiary,964,1,0,0,1,999,0,unknown,0
31,management,single,secondary,301,1,0,0,1,999,0,unknown,0
37,admin.,single,secondary,140,1,0,0,1,999,0,unknown,0
39,management,single,secondary,1877,1,0,0,1,999,0,unknown,0
51,blue-collar,married,primary,1127,1,0,0,1,999,0,unknown,0
41,technician,married,secondary,871,1,0,0,1,999,0,unknown,0
41,technician,married,secondary,767,1,1,0,1,999,0,unknown,0
43,blue-collar,married,secondary,0,0,0,0,1,999,0,unknown,0
30,services,single,secondary,209,1,0,0,2,999,0,unknown,0
54,management,divorced,primary,0,0,0,0,1,999,0,unknown,0
43,blue-collar,divorced,secondary,110,1,1,0,1,999,0,unknown,0
59,management,divorced,tertiary,-76,1,1,0,1,999,0,unknown,0
47,technician,married,unknown,178,1,0,0,1,999,0,unknown,0
40,blue-collar,married,primary,-66,1,0,0,1,999,0,unknown,0
32,technician,married,secondary,0,1,0,0,2,999,0,unknown,0
29,blue-collar,married,secondary,1,1,0,0,1,999,0,unknown,0
36,blue-collar,married,secondary,0,1,0,0,1,999,0,unknown,0
55,unemployed,married,tertiary,5345,0,0,0,1,999,0,unknown,0
30,blue-collar,divorced,secondary,-209,1,0,0,2,999,0,unknown,0
39,admin.,single,secondary,0,1,0,0,2,999,0,unknown,0
39,blue-collar,divorced,secondary,42,1,0,0,2,999,0,unknown,0
50,blue-collar,divorced,secondary,41,1,0,0,1,999,0,unknown,0
44,blue-collar,married,secondary,-99,1,0,0,2,999,0,unknown,0
37,technician,single,secondary,17,1,0,0,1,999,0,unknown,0
46,admin.,married,primary,276,1,1,0,2,999,0,unknown,0
32,technician,single,unknown,-170,0,0,0,1,999,0,unknown,0
37,management,single,tertiary,230,1,1,0,1,999,0,unknown,0
29,blue-collar,married,secondary,9,1,0,0,1,999,0,unknown,0
41,blue-collar,married,secondary,946,1,0,0,1,999,0,unknown,0
45,blue-collar,married,primary,1297,1,0,0,2,999,0,unknown,0
57,retired,divorced,secondary,-331,1,0,0,1,999,0,unknown,0
48,blue-collar,single,secondary,44,1,0,0,1,999,0,unknown,0
60,retired,married,secondary,15,0,0,1,1,999,0,unknown,0
26,admin.,single,secondary,712,1,0,0,1,999,0,unknown,0
58,retired,married,secondary,5435,1,0,0,1,999,0,unknown,0
34,admin.,married,secondary,507,1,0,0,1,999,0,unknown,0
55,unemployed,divorced,secondary,387,1,0,0,1,999,0,unknown,1
41,blue-collar,married,primary,0,1,1,0,1,999,0,unknown,0
50,management,divorced,secondary,1716,1,0,0,1,999,0,unknown,0
49,entrepreneur,married,secondary,167,1,1,0,3,999,0,unknown,0
44,admin.,married,unknown,40,0,1,0,2,999,0,unknown,0
44,blue-collar,married,primary,148,1,0,0,1,999,0,unknown,0
31,technician,married,secondary,17,1,1,0,1,999,0,unknown,0
34,blue-collar,single,tertiary,1011,1,0,0,1,999,0,unknown,0
46,management,single,unknown,1527,1,0,0,1,999,0,unknown,0
42,management,married,tertiary,744,0,0,0,1,999,0,unknown,0
52,admin.,married,secondary,484,1,0,0,1,999,0,unknown,0
29,management,single,tertiary,0,1,0,0,1,999,0,unknown,0
53,retired,married,primary,136,1,0,0,2,999,0,unknown,0
43,blue-collar,married,secondary,1335,1,0,0,2,999,0,unknown,0
38,management,married,secondary,517,1,0,0,2,999,0,unknown,0
46,management,married,tertiary,459,1,0,0,1,999,0,unknown,0
48,management,divorced,unknown,549,1,0,0,1,999,0,unknown,0
30,admin.,divorced,secondary,83,1,1,0,1,999,0,unknown,0
44,blue-collar,married,primary,213,0,0,0,1,999,0,unknown,0
31,housemaid,married,primary,203,1,0,0,3,999,0,unknown,0
42,services,single,secondary,518,1,0,0,1,999,0,unknown,0
40,management,single,tertiary,3877,1,0,0,1,999,0,unknown,0
52,admin.,married,secondary,1236,1,0,0,1,999,0,unknown,0
45,blue-collar,divorced,secondary,756,1,0,0,2,999,0,unknown,0
48,blue-collar,married,secondary,157,1,0,0,1,999,0,unknown,0
45,blue-collar,married,primary,-66,1,0,0,2,999,0,unknown,0
34,blue-collar,married,unknown,245,1,0,0,1,999,0,unknown,0
34,blue-collar,married,primary,-144,1,0,0,2,999,0,unknown,0
46,blue-collar,married,secondary,71,1,0,0,1,999,0,unknown,0
49,services,divorced,secondary,505,1,0,0,1,999,0,unknown,0
50,technician,married,primary,249,1,0,0,1,999,0,unknown,0
34,admin.,single,secondary,0,1,0,0,1,999,0,unknown,0
40,unemployed,single,secondary,11,1,0,0,1,999,0,unknown,0
36,admin.,married,secondary,639,1,0,0,1,999,0,unknown,0
59,blue-collar,divorced,unknown,124,1,0,0,1,999,0,unknown,0
45,blue-collar,married,secondary,82,1,0,0,1,999,0,unknown,0
36,self-employed,married,tertiary,107,1,0,0,1,999,0,unknown,0
56,services,married,secondary,473,1,0,0,1,999,0,unknown,0
42,services,divorced,secondary,372,1,1,0,2,999,0,unknown,0
30,admin.,married,secondary,46,1,0,0,2,999,0,unknown,0
30,student,single,tertiary,34,1,0,0,1,999,0,unknown,0
47,self-employed,married,unknown,935,1,0,0,1,999,0,unknown,0
33,blue-collar,married,secondary,-10,1,0,0,1,999,0,unknown,0
36,admin.,married,secondary,-106,1,0,0,2,999,0,unknown,0
39,services,divorced,primary,471,1,0,0,2,999,0,unknown,0
56,admin.,divorced,secondary,778,1,0,0,2,999,0,unknown,0
39,blue-collar,divorced,unknown,170,1,0,0,2,999,0,unknown,0
42,technician,married,secondary,315,1,0,0,2,999,0,unknown,0
52,blue-collar,married,secondary,3165,0,0,0,1,999,0,unknown,0
36,admin.,divorced,secondary,131,1,0,0,1,999,0,unknown,0
35,entrepreneur,married,secondary,204,1,0,1,2,999,0,unknown,0
47,technician,married,secondary,83,1,0,0,2,999,0,unknown,0
59,services,divorced,secondary,0,1,1,0,1,999,0,unknown,0
57,blue-collar,married,primary,5431,1,1,0,1,999,0,unknown,0
38,management,married,unknown,1759,1,0,0,1,999,0,unknown,0
46,unemployed,married,secondary,-125,1,0,0,1,999,0,unknown,0
34,blue-collar,married,secondary,0,0,0,0,1,999,0,unknown,0
28,services,single,secondary,5090,1,0,0,3,999,0,unknown,1
38,technician,married,unknown,573,1,0,0,1,999,0,unknown,0
56,blue-collar,married,secondary,1602,1,0,0,1,999,0,unknown,0
41,blue-collar,single,primary,-137,1,1,1,1,999,0,unknown,0
52,technician,married,unknown,0,0,0,0,1,999,0,unknown,0
54,services,married,secondary,193,0,0,0,1,999,0,unknown,0
61,retired,married,secondary,195,1,1,0,1,999,0,unknown,0
53,entrepreneur,married,secondary,288,0,0,0,1,999,0,unknown,0
47,technician,married,secondary,19,1,0,0,2,999,0,unknown,0
53,blue-collar,married,primary,25,1,0,0,3,999,0,unknown,0
46,services,married,secondary,216,1,0,0,2,999,0,unknown,0
39,blue-collar,divorced,primary,190,1,1,0,2,999,0,unknown,0
56,technician,divorced,secondary,99,1,0,0,2,999,0,unknown,0
55,services,divorced,primary,2298,1,0,0,2,999,0,unknown,0
44,management,married,tertiary,17,1,0,0,2,999,0,unknown,0
37,technician,married,primary,0,1,0,0,4,999,0,unknown,0
35,blue-collar,married,primary,0,1,0,0,2,999,0,unknown,0
55,blue-collar,married,secondary,840,1,0,0,2,999,0,unknown,0
37,services,married,secondary,358,1,0,0,3,999,0,unknown,0
30,technician,single,secondary,0,1,0,0,1,999,0,unknown,0
37,blue-collar,married,primary,-325,1,1,0,2,999,0,unknown,0
36,technician,single,secondary,-15,1,0,0,3,999,0,unknown,0
38,technician,married,secondary,581,1,0,0,1,999,0,unknown,0
41,admin.,divorced,primary,4070,1,0,0,2,999,0,unknown,0
48,retired,married,secondary,74,0,1,0,1,999,0,unknown,0
55,services,divorced,secondary,141,1,0,0,2,999,0,unknown,0
28,services,divorced,secondary,89,0,0,0,2,999,0,unknown,0
54,services,married,secondary,0,1,0,1,3,999,0,unknown,0
30,blue-collar,married,secondary,450,0,0,0,2,999,0,unknown,0
48,technician,married,tertiary,310,0,0,0,1,999,0,unknown,0
31,self-employed,married,secondary,0,1,0,0,5,999,0,unknown,0
38,blue-collar,married,secondary,384,1,0,0,3,999,0,unknown,0
37,blue-collar,married,secondary,395,1,0,0,2,999,0,unknown,0
37,services,single,unknown,-118,1,0,0,2,999,0,unknown,0
56,blue-collar,married,primary,5,1,1,0,2,999,0,unknown,0
51,blue-collar,married,secondary,50,1,1,0,1,999,0,unknown,0
39,blue-collar,married,secondary,285,1,1,0,1,999,0,unknown,0
49,technician,married,unknown,15,0,0,0,2,999,0,unknown,0
51,blue-collar,married,primary,653,1,1,0,1,999,0,unknown,0
43,self-employed,married,secondary,918,1,0,0,1,999,0,unknown,0
32,services,married,secondary,243,1,1,0,1,999,0,unknown,0
29,technician,single,tertiary,405,1,0,0,1,999,0,unknown,0
48,management,divorced,tertiary,1328,1,0,0,1,999,0,unknown,0
55,services,married,primary,255,1,0,0,1,999,0,unknown,0
53,blue-collar,married,secondary,3397,1,0,0,1,999,0,unknown,0
47,technician,married,unknown,2106,1,0,0,1,999,0,unknown,0
39,management,married,tertiary,2877,1,0,0,1,999,0,unknown,0
31,blue-collar,single,tertiary,60,1,1,0,1,999,0,unknown,0
39,blue-collar,married,primary,2226,1,0,0,1,999,0,unknown,0
40,blue-collar,married,primary,2880,1,0,0,2,999,0,unknown,0
40,technician,single,unknown,-5,1,0,0,2,999,0,unknown,0
48,technician,married,secondary,147,0,0,0,3,999,0,unknown,0
33,technician,divorced,secondary,7,1,1,0,1,999,0,unknown,0
40,technician,married,secondary,109,1,0,0,2,999,0,unknown,0
59,retired,married,primary,-119,1,0,0,1,999,0,unknown,0
30,technician,married,secondary,484,1,0,0,1,999,0,unknown,1
31,management,single,tertiary,1852,1,0,0,3,999,0,unknown,0
35,unemployed,married,secondary,533,1,0,0,1,999,0,unknown,0
54,technician,divorced,secondary,21,1,0,0,2,999,0,unknown,0
34,admin.,single,unknown,2434,1,0,0,4,999,0,unknown,0
32,technician,married,secondary,90,1,1,0,2,999,0,unknown,0
56,admin.,divorced,unknown,4246,1,0,0,2,999,0,unknown,0
32,admin.,single,tertiary,395,1,0,0,3,999,0,unknown,0
42,blue-collar,married,primary,15,1,0,0,1,999,0,unknown,0
33,services,married,tertiary,85,0,0,0,3,999,0,unknown,0
52,entrepreneur,married,tertiary,-184,1,1,0,2,999,0,unknown,0
52,services,married,secondary,660,0,0,0,2,999,0,unknown,0
52,blue-collar,divorced,primary,-183,1,0,1,1,999,0,unknown,0
30,unemployed,divorced,secondary,1144,1,0,0,1,999,0,unknown,0
44,services,divorced,secondary,1,1,0,0,4,999,0,unknown,0
35,admin.,married,secondary,69,1,1,0,2,999,0,unknown,0
55,management,single,secondary,220,1,0,0,2,999,0,unknown,0
33,blue-collar,married,primary,332,1,0,0,2,999,0,unknown,0
37,blue-collar,single,secondary,240,1,0,0,1,999,0,unknown,0
42,technician,single,secondary,0,1,0,0,1,999,0,unknown,0
43,unemployed,married,secondary,0,1,0,0,2,999,0,unknown,0
38,entrepreneur,married,tertiary,898,1,0,0,2,999,0,unknown,0
37,technician,married,secondary,123,1,1,0,2,999,0,unknown,0
31,student,single,secondary,252,1,0,0,3,999,0,unknown,0
41,management,married,tertiary,65,1,0,0,2,999,0,unknown,0
41,technician,married,secondary,-366,1,1,0,3,999,0,unknown,0
29,student,single,secondary,209,1,0,0,2,999,0,unknown,0
38,admin.,single,secondary,221,1,0,0,2,999,0,unknown,0
44,self-employed,divorced,tertiary,4,1,0,0,3,999,0,unknown,0
39,admin.,married,secondary,104,1,0,0,1,999,0,unknown,0
28,technician,single,secondary,312,1,0,0,1,999,0,unknown,0
33,blue-collar,married,secondary,-349,1,0,0,1,999,0,unknown,0
41,services,married,unknown,4,0,0,0,2,999,0,unknown,0
40,blue-collar,married,primary,-322,1,1,0,1,999,0,unknown,0
29,admin.,married,secondary,-150,1,0,0,1,999,0,unknown,0
38,management,married,unknown,1349,1,0,0,1,999,0,unknown,0
32,admin.,married,tertiary,281,1,0,0,1,999,0,unknown,0
45,services,married,secondary,1259,1,0,0,1,999,0,unknown,0
33,admin.,single,secondary,101,1,0,0,1,999,0,unknown,0
34,blue-collar,married,secondary,848,1,0,0,2,999,0,unknown,0
41,entrepreneur,married,unknown,89,1,0,0,2,999,0,unknown,0
41,blue-collar,married,secondary,140,1,0,0,3,999,0,unknown,0
35,admin.,single,secondary,148,1,0,0,2,999,0,unknown,0
40,technician,single,secondary,200,1,0,0,2,999,0,unknown,0
60,self-employed,married,primary,46,1,0,0,4,999,0,unknown,0
47,services,divorced,secondary,201,1,0,0,2,999,0,unknown,0
46,blue-collar,married,primary,530,1,0,0,3,999,0,unknown,0
31,blue-collar,single,secondary,0,1,0,0,2,999,0,unknown,0
49,self-employed,married,secondary,1,1,0,0,3,999,0,unknown,0
29,blue-collar,married,secondary,43,1,0,0,2,999,0,unknown,0
31,management,single,tertiary,-173,1,0,0,2,999,0,unknown,0
38,management,married,tertiary,389,1,0,0,1,999,0,unknown,0
37,blue-collar,married,primary,215,1,1,0,3,999,0,unknown,0
35,technician,married,secondary,-131,1,0,0,2,999,0,unknown,0
31,management,single,secondary,783,1,0,0,1,999,0,unknown,0
41,admin.,married,secondary,0,1,0,0,3,999,0,unknown,0
46,services,married,unknown,80,1,0,0,2,999,0,unknown,0
40,services,divorced,secondary,105,1,0,0,2,999,0,unknown,0
29,admin.,married,secondary,182,1,1,0,1,999,0,unknown,0
49,admin.,married,secondary,82,1,0,0,1,999,0,unknown,0
42,management,married,tertiary,0,1,0,0,3,999,0,unknown,0
54,services,married,secondary,510,1,0,0,2,999,0,unknown,0
40,management,single,tertiary,242,1,0,0,2,999,0,unknown,0
53,admin.,married,secondary,244,1,1,0,2,999,0,unknown,0
49,management,married,tertiary,92,1,0,0,2,999,0,unknown,0
40,blue-collar,married,primary,0,1,0,1,2,999,0,unknown,0
29,student,single,secondary,948,1,0,0,2,999,0,unknown,0
36,blue-collar,married,primary,23,1,0,0,2,999,0,unknown,0
37,technician,married,secondary,710,1,0,0,3,999,0,unknown,0
39,services,married,secondary,1205,1,0,0,2,999,0,unknown,0
36,technician,married,secondary,368,1,1,0,2,999,0,unknown,1
44,entrepreneur,married,tertiary,1631,1,0,0,2,999,0,unknown,0
40,admin.,married,secondary,6,1,0,0,3,999,0,unknown,0
49,blue-collar,married,secondary,26,1,0,0,2,999,0,unknown,0
30,technician,single,unknown,-48,1,0,0,2,999,0,unknown,0
57,management,married,tertiary,2142,1,0,0,3,999,0,unknown,0
24,services,single,secondary,77,1,1,0,2,999,0,unknown,0
46,blue-collar,married,unknown,401,1,0,0,2,999,0,unknown,0
33,admin.,married,secondary,21,0,0,0,3,999,0,unknown,0
43,services,divorced,secondary,0,1,0,0,2,999,0,unknown,0
43,admin.,single,secondary,-497,1,0,0,2,999,0,unknown,0
40,blue-collar,divorced,primary,369,0,0,0,2,999,0,unknown,0
44,technician,single,unknown,78,1,0,0,6,999,0,unknown,0
35,technician,single,tertiary,226,1,1,0,3,999,0,unknown,0
47,technician,married,secondary,503,1,0,0,2,999,0,unknown,0
33,blue-collar,married,secondary,372,1,0,0,2,999,0,unknown,0
31,admin.,married,secondary,0,1,1,0,2,999,0,unknown,0
40,blue-collar,divorced,secondary,0,1,0,0,2,999,0,unknown,0
36,entrepreneur,married,tertiary,125,1,0,0,3,999,0,unknown,0
56,retired,divorced,primary,4,1,0,0,3,999,0,unknown,0
40,admin.,single,unknown,419,1,0,0,3,999,0,unknown,0
41,admin.,divorced,secondary,322,1,0,0,4,999,0,unknown,0
53,retired,married,secondary,303,1,0,0,2,999,0,unknown,0
39,blue-collar,married,secondary,607,1,0,0,2,999,0,unknown,0
44,blue-collar,divorced,secondary,579,1,0,0,2,999,0,unknown,0
38,admin.,married,secondary,3047,1,0,0,2,999,0,unknown,0
54,technician,divorced,secondary,83,1,0,0,3,999,0,unknown,0
58,management,married,tertiary,68,1,0,0,5,999,0,unknown,0
52,blue-collar,married,primary,58,1,0,0,3,999,0,unknown,0
28,admin.,single,secondary,251,1,0,0,2,999,0,unknown,0
36,blue-collar,married,secondary,688,1,0,0,2,999,0,unknown,0
60,retired,married,primary,364,1,0,0,2,999,0,unknown,0
42,services,divorced,secondary,55,1,0,0,5,999,0,unknown,0
42,admin.,married,secondary,101,1,0,0,3,999,0,unknown,0
44,management,married,tertiary,105,1,0,0,2,999,0,unknown,0
51,blue-collar,divorced,primary,325,1,0,0,2,999,0,unknown,0
49,blue-collar,married,primary,198,1,0,0,2,999,0,unknown,0
47,entrepreneur,married,unknown,209,1,0,0,2,999,0,unknown,0
37,blue-collar,married,secondary,183,1,0,0,4,999,0,unknown,0
34,management,married,tertiary,105,1,0,0,3,999,0,unknown,0
35,services,married,secondary,109,1,0,0,3,999,0,unknown,0
35,blue-collar,single,secondary,376,1,1,0,3,999,0,unknown,0
40,blue-collar,married,primary,-7,1,0,0,2,999,0,unknown,0
55,technician,married,secondary,0,0,0,0,3,999,0,unknown,0
55,retired,married,secondary,143,1,0,0,3,999,0,unknown,0
35,management,single,tertiary,550,1,0,0,2,999,0,unknown,0
57,blue-collar,married,primary,162,1,0,0,2,999,0,unknown,0
53,management,married,tertiary,115,1,0,0,3,999,0,unknown,0
41,blue-collar,married,primary,512,1,0,0,2,999,0,unknown,0
57,blue-collar,married,unknown,807,1,0,0,2,999,0,unknown,0
45,blue-collar,married,unknown,248,1,0,0,5,999,0,unknown,0
43,blue-collar,married,primary,1211,1,0,0,3,999,0,unknown,0
56,self-employed,married,unknown,7,0,0,0,2,999,0,unknown,0
31,entrepreneur,married,tertiary,281,1,0,0,2,999,0,unknown,0
37,blue-collar,single,secondary,88,1,0,0,2,999,0,unknown,0
30,management,married,tertiary,32,1,0,0,3,999,0,unknown,0
30,admin.,single,secondary,115,1,0,0,3,999,0,unknown,0
54,blue-collar,married,secondary,254,1,0,0,2,999,0,unknown,0
36,management,married,tertiary,144,1,0,0,2,999,0,unknown,0
55,unemployed,married,tertiary,383,0,0,0,3,999,0,unknown,0
37,admin.,single,secondary,569,1,1,0,2,999,0,unknown,0
38,housemaid,married,secondary,0,1,0,0,3,999,0,unknown,0
48,admin.,married,secondary,3754,1,0,0,3,999,0,unknown,0
55,housemaid,divorced,tertiary,6920,1,0,0,3,999,0,unknown,0
59,services,married,secondary,307,1,1,0,7,999,0,unknown,0
37,technician,married,secondary,-421,1,0,0,5,999,0,unknown,0
33,blue-collar,divorced,secondary,60,0,0,0,3,999,0,unknown,0
44,blue-collar,married,primary,67,1,0,0,2,999,0,unknown,0
57,technician,married,secondary,402,1,0,0,3,999,0,unknown,0
30,self-employed,single,tertiary,800,0,0,0,2,999,0,unknown,0
42,technician,married,tertiary,239,1,1,0,3,999,0,unknown,0
51,blue-collar,divorced,secondary,421,1,0,0,2,999,0,unknown,0
44,admin.,divorced,secondary,161,1,0,0,2,999,0,unknown,0
46,technician,married,secondary,289,0,0,1,3,999,0,unknown,0
29,student,single,secondary,110,1,0,0,3,999,0,unknown,0
39,blue-collar,married,primary,245,1,0,0,3,999,0,unknown,0
